ID,Description,Calories,Protein,TotalFat,Carbohydrate
17020,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",292,24.63,20.67,0
7030,"HAM,MINCED",263,16.28,20.68,1.84
18205,"COOKIES,SUGAR,REFR DOUGH",436,4.2,20.7,59
5050,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,FRIED,FLR",331,27.79,20.74,6.5
13802,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,CKD",299,26.22,20.75,0
21005,"BREAKFAST ITEMS,BISCUIT W/EGG&SAUSAGE",312,11.13,20.77,21.05
10220,"PORK,FRESH,GROUND,COOKED",297,25.69,20.77,0
25007,"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,PNUT BUTTER",463,5.88,20.78,64.69
12176,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",202,1.61,20.8,5.58
19422,"SNACKS,POTATO CHIPS,RED FAT",471,7.1,20.8,66.9
19823,"POTATO CHIPS,WO/SALT,RED FAT",487,7.1,20.8,67.8
17234,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,RAW",261,17.21,20.8,0
18360,"TACO SHELLS, BAKED",467,7.08,20.83,62.72
18972,"BREAD,CHS",408,10.42,20.83,44.83
20060,"RICE BRAN,CRUDE",316,13.35,20.85,49.69
17051,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,RAW",259,16.63,20.86,0
6979,ADOBO FRESCO,271,2,20.9,18.6
18241,"CROISSANTS,CHEESE",414,9.2,20.9,47
7090,"LUNCHEON SAUSAGE,PORK&BF",260,15.38,20.9,1.58
17043,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,RAW",260,16.79,20.9,0
13798,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",301,26.21,20.91,0
18513,"ARCHWAY HOME STYLE COOKIES,SUGAR FREE OATMEAL",442,5.54,20.92,67.2
19152,"CANDIES,ROLO CARAMELS IN MILK CHOC",474,5.08,20.93,67.95
17002,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,CKD",294,24.52,20.94,0
23193,"BEEF,RIB EYE STK/RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FAT,CHC,RAW",260,17.92,20.96,0
5051,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,RSTD",300,25.95,20.97,0
13807,"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",265,17.65,20.98,0
18183,"COOKIES,OATMEAL,REFR DOUGH,BKD",471,6,21,65.7
18239,"CROISSANTS,BUTTER",406,8.2,21,45.8
43031,"CANDIES,CHOC COVERED,CARAMEL W/NUTS",470,9.5,21,60.67
1188,KRAFT CHEEZ WHIZ PAST PROCESS CHS SAU,276,12,21,9.2
13933,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,PAN-FRIED",313,28.77,21.06,0
1159,"CHEESE,GOAT,SOFT TYPE",268,18.52,21.08,0.89
18204,"COOKIES,SUGAR,COMMLY PREP,REG (INCL VANILLA)",478,5.1,21.1,67.9
18190,"COOKIES,PNUT BUTTER SNDWCH,REG",478,8.8,21.1,65.6
18230,"CRACKERS,STD SNACK-TYPE,SNDWCH,W/CHS FILLING",477,9.3,21.1,61.7
23228,"BEEF,RIB EYE STEAK,BNLS,LIP OFF,LN & FAT,0"" FAT,CHC,CKD,GRLD",285,23.89,21.1,0
19301,"CANDIES,FUDGE,CHOC MARSHMLLW,W/ NUTS,PREPARED-BY-RECIPE",474,3.24,21.11,67.69
25013,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN SNACK,ORIGINAL FLAVOR",491,7.95,21.11,67.26
17238,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",290,23.27,21.12,0
19141,"CANDIES,MARS SNACKFOOD US,M&M'S MILK CHOC CANDIES",492,4.33,21.13,71.19
23004,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD",294,24.05,21.18,0
19075,"CANDIES,CARAMELLO CANDY BAR",462,6.19,21.19,63.81
10219,"PORK,FRESH,GROUND,RAW",263,16.88,21.19,0
1048,"CHEESE SPRD,PAST PROCESS,AMERICAN",290,16.41,21.23,8.73
1019,"CHEESE,FETA",264,14.21,21.28,4.09
17326,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,RAW",262,16.48,21.28,0
17261,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",296,24.41,21.28,0
13817,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,RAW",265,16.98,21.31,0
12118,"COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)",197,2.02,21.33,2.81
10168,"PORK,CURED,SHLDR,ARM PICNIC,LN&FAT,RSTD",280,20.43,21.35,0
10071,"PORK,FRSH,SHLDR,WHL,LN&FAT,CKD,RSTD",292,23.28,21.39,0
10978,"PORK,GROUND,84% LN / 16% FAT,CKD,PAN-BROILED",301,27.14,21.39,0
19019,"GRANOLA BARS,HARD,PEANUT",479,11,21.4,63.7
7076,"SMOKED LINK SAUSAGE,PORK&BF,FLR&NONFAT DRY MILK",268,13.97,21.43,3.96
17035,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,RAW",264,16.58,21.45,0
1206,"CREAM SUB,FLAV,PDR",498,0.68,21.47,75.42
13380,"BEEF,CHCK,UNDR BLDE POT RST,BNLS,LN & FAT,0"",CHC,CKD,BRSD",306,26.39,21.48,0
18619,"NABISCO,NABISCO OREO CRUNCHIES,COOKIE CRUMB TOPPING",476,4.78,21.5,70.23
10193,"PORK,FRSH,BACKRIBS,LN&FAT,CKD,RSTD",286,23.01,21.51,0
19117,"CANDIES,HALAVAH,PLAIN",469,12.49,21.52,60.49
23135,"BEEF,CHK EYE CNTRY-STYL RIBS,BNL,LN & FAT,0"" FAT,CHOICE, CKD",303,27.16,21.56,0
17001,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",267,16.88,21.59,0
19111,"CANDIES,NESTLE,BABY RUTH BAR",459,5.4,21.6,64.8
7224,"OSCAR MAYER,PICKLE PIMIENTO LOAF (W/CHICK)",269,9.6,21.6,9.1
42155,"CHEESE,MONTEREY,LOW FAT",310,28.2,21.6,0.7
23222,"BEEF,PLATE STK,BNLS,OUTSD SKRT,LN & FAT,0"" FT,CHC,CKD,GRLD",300,26.46,21.62,0
16111,"SOYBEANS,MATURE SEEDS,DRY RSTD",451,39.58,21.62,32.72
17319,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD",296,23.58,21.65,0
23198,"BEEF,RIB EYE RST,BNLS,LP-ON,LN & FT,1/8"" FT,ALL GRD,CKD,RSTD",292,24.3,21.66,0
18957,"CAKE,POUND,BIMBO BAKERIES USA,PANQUE CASERO,HOME BKD STYLE",418,6.62,21.7,48.94
35012,"WHALE,BELUGA,FLIPPER,RAW (ALASKA NATIVE)",271,19,21.7,0
23182,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,CHOIC,CKD,BRSD",306,27.75,21.72,0
7223,"OSCAR MAYER,OLIVE LOAF (CHICK,PORK,TURKEY)",263,9.9,21.8,6.9
5101,"CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,CKD,FRIED,BATTER",324,19.87,21.81,10.94
23197,"BEEF,RIB EYE STK,BNLS,LIP-ON,LN & FT,1/8"" FT,AL GRD,CKD,GRLD",291,23.69,21.81,0
13926,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,RAW",274,18.15,21.83,0
13317,"BEEF,GROUND,PATTIES,FRZ,CKD,BRLD",295,23.05,21.83,0
23002,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",297,23.51,21.83,0
23190,"BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FAT,SEL,CKD,RST",290,23.36,21.85,0
16116,"SOY FLR,FULL-FAT,RSTD",441,34.8,21.86,33.67
16416,"SOY FLR,FULL-FAT,RSTD,CRUDE PROT BASIS (N X 6.25)",439,38.09,21.86,30.38
1240,"ICE CRM CONE,CHOC COVERED,W/ NUTS,FLAVORS OTHER THAN CHOC",354,5.21,21.88,34.38
18245,"DANISH PASTRY,CHEESE",374,8,21.9,37.2
16100,"PEANUT FLOUR,LOW FAT",428,33.8,21.9,31.27
5049,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,FRIED,BATTER",331,21.97,21.91,10.25
5147,"GOOSE,DOMESTICATED,MEAT&SKN,CKD,RSTD",305,25.16,21.92,0
10170,"PORK,CURED,SHLDR,BLADE ROLL,LN&FAT,UNHTD",269,16.47,21.98,0
19367,"TOPPINGS,NUTS IN SYRUP",448,4.5,22,58.08
1191,KRAFT VELVEETA PAST PROCESS CHS SPRD,303,16.3,22,9.8
3819,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PDR,NOT RECON",483,16.5,22,54.8
16088,"PEANUTS,ALL TYPES,CKD,BLD,W/SALT",318,13.5,22.01,21.26
17327,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,CKD,BRLD",291,21.71,22.03,0
13095,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN&FAT,0""FAT,CHOIC,RAW",274,17.51,22.07,0
13854,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",304,24.53,22.09,0
18199,"COOKIES,CHOC SNDWCH,W/CREME FILLING,SPL DIETARY",461,4.5,22.1,67.7
17260,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,RAW",273,17.18,22.1,0
17019,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,RAW",272,16.94,22.11,0
13906,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",299,23.27,22.11,0
13916,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",310,25.92,22.12,0
25022,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,FRENCH ONION FLAVOR",496,8.68,22.15,65.49
23658,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,RAW",278,18.12,22.15,0.12
5102,"CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,CKD,FRIED,FLR",321,26.11,22.16,2.39
13915,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8"" FAT,PRIME,RAW",281,19,22.17,0
13805,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",277,17.94,22.18,0
17187,"LAMB,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",273,16.97,22.19,0
7068,SALAMI  CKD  BF,261,12.6,22.2,1.9
23659,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,RAW",276,17.77,22.21,0
13927,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,PRIME,CKD,BRLD",308,25.26,22.21,0
1054,"CREAM,WHIPPED,CRM TOPPING,PRESSURIZED",257,3.2,22.22,12.49
25023,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR",491,8.08,22.22,64.7
17084,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,RAW",272,16.65,22.23,0
17063,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,CKD",305,24.42,22.26,0
2014,CUMIN SEED,375,17.81,22.27,44.24
1072,"DESSERT TOPPING,PRESSURIZED",264,0.98,22.3,16.07
18225,"CRACKERS,RYE,SANDWICH-TYPE W/CHS FILLING",481,9.2,22.3,60.8
7061,"MOTHER'S LOAF,PORK",282,12.07,22.3,7.53
13340,"BEEF,VAR MEATS&BY-PRODUCTS,TONGUE,CKD,SIMMRD",284,19.29,22.3,0
1026,"CHEESE,MOZZARELLA,WHL MILK",300,22.17,22.35,2.19
13820,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",318,27.33,22.35,0
19302,"CANDIES,MARS SNACKFOOD US,SNICKERS ALMOND BAR",472,5.4,22.4,64.67
18244,"DANISH PASTRY,CINN,ENR",403,7,22.4,44.6
18430,"DANISH PASTRY,CINN,UNENR",403,7,22.4,44.6
18943,"PIE CRUST,COOKIE-TYPE,CHOC,READY CRUST",484,6.08,22.42,64.48
7002,"BEERWURST,BEER SALAMI,PORK & BF",277,14,22.53,3.76
7931,BEERWURST  PORK & BF,276,14,22.53,4.27
18524,"ARCHWAY Home Style Cookies, Coconut Macaroon",460,3.02,22.55,61.23
13002,"BEEF,CARCASS,LN&FAT,SEL,RAW",278,17.48,22.55,0
23125,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,BRS",305,25.48,22.58,0
18164,"COOKIES,CHOC CHIP,REFR DOUGH,BKD",492,4.9,22.6,68.2
18422,"COOKIES,CHOC CHIP,COMMLY PREP,REG,HIGHER FAT,UNENR",481,5.4,22.6,66.8
18448,"TACO SHELLS,BKD,WO/ SALT",468,7.2,22.6,62.4
19007,"SNACKS,CORN-BASED,EXTRUDED,ONION-FLAVOR",499,7.7,22.6,65.1
7930,"YACHTWURST,W/ PISTACHIO NUTS,CKD",268,14.8,22.6,1.4
14229,"COFFEE,INST,W/SUGAR,FRENCH-FLAVOR,PDR",484,4.5,22.63,65.67
1252,"CHEESE PRODUCT,PAST PROCESS,AMERICAN,VITAMIN D FORT",310,18.18,22.63,8.52
17247,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",337,31.1,22.65,0
7959,"BOLOGNA,CHICK,PORK,BF",272,11.33,22.73,5.61
25028,"TORTILLA CHIPS,YEL,PLN,SALTED",499,6.72,22.74,66.89
18214,"CRACKERS,CHEESE,REGULAR",489,10.93,22.74,59.42
17062,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,RAW",277,16.74,22.74,0
1127,"EGG,YOLK,RAW,FRZ,SUGARED",307,13.8,22.75,10.8
17236,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,RAW",279,17.18,22.75,0
1031,"CHEESE,NEUFCHATEL",253,9.15,22.78,3.59
18436,"DOUGHNUTS,YEAST-LEAVENED,GLAZED,UNENR (INCL HONEY BUNS)",403,6.4,22.8,44.3
35025,"CARIBOU,TONGUE,RAW (ALASKA NATIVE)",260,13.7,22.8,0
13392,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,CHOIC,CKD,BRLD",312,24.73,22.84,0
25053,"Sna, grano ba, GENE MIL NATURE VALLEY, SWEET&SALTY NUT, pea",487,9.14,22.86,61.14
18250,"DOUGHNUTS,CAKE-TYPE,PLN,SUGARED OR GLAZED",426,5.2,22.9,50.8
7021,"DUTCH BRAND LOAF,CHICK,PORK & BF",273,12,22.91,3.93
23191,"BEEF,RIB EYE RST,BNE-IN,LP-ON,LN & FT,1/8"" FT,AL GRD,CKD,RST",300,23.47,22.91,0
23199,"BEEF,RIB EYE RST,BNLES,LIP-ON,LN & FAT,1/8"" FAT,CHC,CKD,RSTD",303,23.92,22.98,0
19118,"CANDIES,NESTLE,OH HENRY! BAR",462,7.7,23,65.5
19115,"CANDIES,MARS SNACKFOOD US,MARS ALMOND BAR",467,8.1,23,62.7
1160,"EGG,YOLK,RAW,FRZ,SALTED",274,14,23,1.6
42173,"TURKEY&PORK SAUSAGE,FRSH,BULK,PATTY OR LINK,CKD",307,22.7,23,0.7
17024,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",316,25.17,23.08,0
18206,"COOKIES,SUGAR,REFR DOUGH,BKD",484,4.7,23.1,65.6
18174,"COOKIES,GRAHAM CRACKERS,CHOCOLATE-COATED",484,5.8,23.2,66.5
18621,"NABISCO,NABISCO RITZ CRACKERS",492,7.23,23.21,63.51
19896,"CANDIES,REESE'S FAST BREAK,CANDY BAR",495,8.93,23.21,63.9
18209,"COOKIES,SUGAR WAFERS W/CREME FILLING,REG",502,3.84,23.24,70.64
5204,"TURKEY,FRYER-ROASTERS,SKN ONLY,CKD,RSTD",299,20.94,23.28,0
25040,"SNACKS,VEG CHIPS,MADE FROM GARDEN VEG",473,5.32,23.3,60.43
18417,"COFFEECAKE,CINN W/CRUMB TOPPING,COMMLY PREP,UNENR",418,6.8,23.3,46.7
35010,"WHALE,BELUGA,EYES (ALASKA NATIVE)",291,19.6,23.3,0
19146,"BAKING CHOC,MARS SNACKFOOD US,M&M'S MILK CHOC MINI BAK BITS",502,4.78,23.36,68.4
19157,"CANDIES,MARS SNACKFOOD US,M&M'S MINIS MILK CHOC CANDIES",502,4.78,23.36,68.4
19056,"TORTILLA CHIPS,PLAIN",489,7.79,23.36,65.56
43364,"SNACKS,TORTILLA CHIPS,UNSALTED,WHITE CORN",503,7.79,23.36,65.32
18952,"TOSTADA SHELLS,CORN",474,6.15,23.38,64.43
10088,"PORK,FRSH,SPARERIBS,LN&FAT,RAW",277,15.47,23.4,0
17224,"LAMB,GROUND,RAW",282,16.56,23.41,0
19252,"CANDIES,REESE'S,FAST BREAK,MILK CHOC PNT BTR & SFT NUGTS",474,8.66,23.42,61.6
23187,"BEEF,RIB EYE STK,BNE-IN,LIP-ON,LN & FT,1/8"" FAT,SEL,CKD,GRLD",304,23.19,23.47,0
10171,"PORK,CURED,SHLDR,BLADE ROLL,LN&FAT,RSTD",287,17.28,23.48,0.37
13330,"BEEF,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED BF,RAW",276,14.97,23.52,0
5085,"CHICKEN,BROILERS OR FRYERS,NECK,MEAT&SKN,CKD,FRIED,BATTER",330,19.82,23.52,8.7
23195,"BEEF,RIB EYE STEAK,BNLS,LIP-ON,LN & FAT,1/8"" FAT,CHC,CKD,GRD",303,22.92,23.52,0
17209,"LAMB,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW",276,14.97,23.54,0
5203,"TURKEY,FRYER-ROASTERS,SKN ONLY,RAW",283,16.6,23.54,0
18248,"DOUGHNUTS,CAKE-TYPE,PLN (INCLUDES UNSUGARED,OLD-FASHIONED)",418,5.87,23.55,45.63
17243,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",338,29.46,23.57,0
17025,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",309,22.55,23.59,0
18185,"COOKIES,PNUT BUTTER,COMMLY PREP,REG",477,9.6,23.6,58.9
23189,"BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FT,CHC,CKD,RST",307,23.53,23.61,0
5086,"CHICKEN,BROILERS OR FRYERS,NECK,MEAT&SKN,CKD,FRIED,FLR",332,24.01,23.61,4.24
19162,"CANDIES,WHATCHAMACALLIT CANDY BAR",494,8.04,23.68,63.23
7939,"FRANKFURTER,PORK",269,12.81,23.68,0.28
13925,"BEEF,TENDERLOIN,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",316,23.9,23.7,0
19859,"COCOA,DRY PDR,HI-FAT OR BRKFST,PLN",486,16.8,23.71,51.39
19860,"COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI",479,16.8,23.71,49.71
19420,"GRANOLA BARS,HARD,PNUT BUTTER",483,9.8,23.8,62.3
5160,"SQUAB,(PIGEON),MEAT&SKN,RAW",294,18.47,23.8,0
1228,"CHEESE,FRSH,QUESO FRESCO",299,18.09,23.82,2.98
12117,"COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)",230,2.29,23.84,5.54
19155,"CANDIES,MARS SNACKFOOD US,SNICKERS BAR",491,7.53,23.85,61.51
12058,"ACORNS,RAW",387,6.15,23.86,40.75
17077,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,CKD,BRLD",315,23.43,23.88,0
17251,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",339,28.92,23.88,0
13830,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,RAW",288,16.75,23.95,0
19098,"CANDIES,5TH AVENUE CANDY BAR",482,8.78,23.98,62.68
19227,"FROSTINGS,COCONUT-NUT,RTE",433,1.5,24,52.7
42262,"SAUSAGE,CHICK&BF,SMOKED",295,18.5,24,0
17044,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",346,30.39,24,0
10076,"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,CKD,RSTD",317,23.47,24.01,0
17265,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD,BRSD",342,29.43,24.03,0
13001,"BEEF,CARCASS,LN&FAT,CHOIC,RAW",291,17.32,24.05,0
23126,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",317,25.26,24.05,0
8037,"CEREALS RTE,GRANOLA,HOMEMADE",489,14.85,24.06,53.25
1237,"ICE CRM,BAR OR STK,CHOC COVERED",331,4.1,24.1,24.5
6101,"SOUP,CRM OF VEG,DRY,PDR",446,8,24.1,52.1
35082,"WALRUS,MEAT & SUBCUTANEOUS FAT RAW (ALASKA NATIVE)",282,16.3,24.1,0
1047,"CHEESE FD,PAST PROCESS,SWISS",323,21.92,24.14,4.5
19063,"TORTILLA CHIPS,TACO-FLAVOR",480,7.9,24.2,63.1
17314,"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,RAW",289,16.46,24.2,0
13831,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",315,22.73,24.2,0
23188,"BEEF,RIB EYE STK,BN-IN,LIP-ON,LN & FT,1/8"" FT,AL GDS,CKD,GRL",309,22.9,24.2,0
1007,"CHEESE,CAMEMBERT",300,19.8,24.26,0.46
18541,"ARCHWAY HOME STYLE COOKIES,PNUT BUTTER",480,9,24.28,58.48
7949,FRANKFURTER  MEAT  HTD,278,9.77,24.31,4.9
1229,"CHEESE,WHITE,QUESO BLANCO",310,20.38,24.31,2.53
19306,"CANDIES,MARS SNACKFOOD US,POP SNICKERS BITE SIZE CANDIES",480,7.15,24.32,61.07
1227,"CHEESE,DRY WHITE,QUESO SECO",325,24.51,24.35,2.04
18964,"CINNAMON BUNS,FRSTD (INCLUDES HONEY BUNS)",436,4.72,24.36,49.59
19359,"CANDIES,MARS SNACKFOOD US,SNICKERS CRUNCHER",488,6.86,24.38,62.85
18399,"PIE CRUST,COOKIE-TYPE,PREP FR RECIPE,GRAHAM CRACKER,CHILLED",484,4.1,24.4,63.9
18522,"ARCHWAY Home Style Cookies, Chocolate Chip Ice Box",497,4.28,24.4,65.02
18186,"COOKIES,PNUT BUTTER,COMMLY PREP,SOFT-TYPE",457,5.3,24.4,57.7
18927,"CRACKERS,CHS,SANDWICH-TYPE W/ CHS FILLING",490,8.92,24.41,58.76
1045,"CHEESE FD,COLD PK,AMERICAN",331,19.66,24.46,8.32
18254,"DOUGHNUTS,YEAST-LEAVENED,W/CREME FILLING",361,6.4,24.5,30
13804,"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",331,25.85,24.5,0
18168,"COOKIES,CHOC SNDWCH,W/EX CREME FILLING",497,4.33,24.52,68.2
18231,"CRACKERS,STD SNACK-TYPE,SNDWCH,W/PNUT BUTTER FILLING",494,11.47,24.54,58.38
17036,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",344,28.68,24.55,0
7008,"BOLOGNA,BF & PORK",308,15.2,24.59,5.49
13919,"BEEF,TENDERLOIN,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",324,23.9,24.6,0
19058,"SNACKS,TORTILLA CHIPS,RANCH-FLAVOR",501,7.19,24.63,62.74
1027,"CHEESE,MOZZARELLA,WHL MILK,LO MOIST",318,21.6,24.64,2.47
23186,"BEEF,RIB EYE STK,BNE-IN,LIP-ON,LN & FT,1/8"" FAT,CHOC,CKD,GRL",313,22.71,24.7,0
5301,"POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS W/SKN,RAW",272,11.39,24.73,0
17052,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",345,28.51,24.73,0
19151,"CANDIES,REESE'S PIECES CANDY",497,12.46,24.77,59.86
18942,"PIE CRUST,COOKIE-TYPE,GRAHAM CRACKER,READY CRUST",501,5.1,24.83,64.3
19160,"CANDIES,MARS SNACKFOOD US,TWIX CARAMEL COOKIE BARS",502,4.91,24.85,64.8
13844,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,RAW",295,16.52,24.85,0
19524,TARO CHIPS,498,2.3,24.9,68.1
18330,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,GRAHAM CRACKER,BKD",494,4.2,24.9,65.2
19024,"GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,CHOC CHIP",466,5.8,24.9,63.8
13338,"BEEF,VAR MEATS&BY-PRODUCTS,THYMUS,CKD,BRSD",319,21.85,24.98,0
18630,"PILLSBURY,CHOC CHIP COOKIES,REFR DOUGH",482,3.57,25,60.71
18187,"COOKIES,PNUT BUTTER,REFR DOUGH",458,8.2,25,52.1
18233,"CRACKERS,WHEAT,SNDWCH,W/CHS FILLING",497,9.8,25,58.2
23577,"BEEF,GROUND,75% LN MEAT / 25% FAT,RAW",293,15.76,25,0
1044,"CHEESE,PAST PROCESS,SWISS",334,24.73,25.01,2.1
13858,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",323,22.76,25.02,0
35164,"SEAL,BEARDED (OOGRUK),MEAT,DRIED,IN OIL (ALASKA NATIVE)",367,35.31,25.08,0
7906,"LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)",293,12.5,25.1,3.4
83110,"MACKEREL,SALTED",305,18.5,25.1,0
18215,"CRACKERS,CHS,SANDWICH-TYPE W/PNUT BUTTER FILLING",496,12.41,25.12,56.74
13816,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",341,26.78,25.12,0
18161,"COOKIES,CHOC CHIP,DRY MIX",497,4.6,25.2,66.1
18247,"DANISH PASTRY,NUT (INCL ALMOND,RAISIN NUT,CINN NUT)",430,7.1,25.2,45.7
18956,"KEIKITOS (MUFFINS),LATINO BAKERY ITEM",467,6.81,25.24,53.16
18249,"DOUGHNUTS,CAKE-TYPE,PLN,CHOCOLATE-COATED OR FRSTD",452,4.93,25.25,51.33
2007,CELERY SEED,392,18.07,25.27,41.35
18427,"CRACKERS,STD SNACK-TYPE,REG,LO SALT",502,7.4,25.3,61
18434,"CRACKERS,CHS,LO NA",503,10.1,25.3,58.2
