ID,Sodium,Cholesterol,Sugar,Calcium,Iron,Potassium,VitaminC,VitaminE,VitaminD
13801,54,66,0,7,1.83,308,0,,
13802,63,83,0,9,2.5,356,0,,
13803,69,68,0,6,1.7,282,0,,
13807,72,71,0,6,1.69,264,0,,
13808,69,92,0,8,2.43,241,0,,
13815,68,71,0,10,2.04,271,0,,
13817,67,72,0,10,2.01,267,0,,
13819,69,71,0,10,2.07,276,0,,
13820,66,104,0,13,3.2,237,0,,
13824,55,70,,9,1.74,272,0,,
13825,63,82,,11,2.19,315,0,,
13826,64,84,,11,2.37,305,0,,
13827,54,71,,9,1.72,267,0,,
13828,63,82,,11,2.18,313,0,,
13830,55,70,,9,1.77,278,0,,
13831,64,81,,11,2.22,321,0,,
13832,65,84,,11,2.41,310,0,,
13833,53,72,,9,1.7,263,0,,
13834,62,85,,11,2.13,310,0,,
13835,65,85,,11,2.17,304,0,,
13838,55,71,,8,1.71,260,0,,
13839,64,80,,10,2.19,309,0,,
13841,54,72,,8,1.68,254,0,,
13842,63,81,,10,2.12,297,0,,
13843,63,85,,10,2.3,286,0,,
13844,56,70,,8,1.74,266,0,,
13845,64,80,,10,2.19,309,0,,
13846,65,84,,9,2.39,299,0,,
13847,53,73,,8,1.65,248,0,,
13848,62,86,,10,2.08,298,0,,
13849,64,85,,10,2.33,291,0,,
13852,63,83,,13,2.42,324,0,,
13855,63,83,,13,2.39,319,0,,
13858,64,83,,13,2.44,328,0,,
13859,53,70,,10,1.77,286,0,,
13860,63,83,,13,2.23,332,0,,
13861,65,84,,13,1.95,323,0,,
13866,54,62,0,4,2,342,0,,
13867,62,79,0,6,2.56,395,0,,
13883,58,65,,5,2,329,0,,
13885,58,65,0,5,1.99,326,0,,
13887,58,64,0,5,2.02,332,0,,
13895,45,90,0,5,3.14,317,0,,
13899,45,90,0,4,3.18,321,0,,
13901,51,59,0,3,2.04,371,0,,
13902,61,84,0,6,2.84,436,0,,
13905,52,68,0,6,1.94,295,0,,
13906,64,74,0,8,2.74,322,0,,
13907,53,62,0,6,2.1,308,0,,
13908,66,65,0,8,2.81,334,0,,
13915,53,67,0,6,1.58,295,0,,
13916,64,79,0,9,2.26,354,0,,
13919,57,85,0,9,3.11,331,0,,
13922,65,85,0,9,3.11,407,0,,
13925,57,85,0,9,3.11,331,0,,
13926,49,70,0,7,2.35,304,0,,
13927,59,86,0,8,3.15,368,0,,
14009,40,0,,0,0.01,11,1.3,,
14013,3,0,,4,0,17,,,
14015,71,0,,1,0.03,83,1.5,,
14019,57,0,,0,0.02,10,19.3,,
14024,274,0,97.3,272,0.39,19,2.7,,
14027,44,0,,0,0.01,11,1.6,,
14051,1,0,0,0,0.01,1,0,,
14052,0,0,0.1,0,0.02,1,0,,
14086,29,0,7.35,41,0.15,24,24.5,,
14087,29,0,7.35,41,0.15,24,24.5,,
14088,20,0,7.32,41,0.15,24,24.4,,
14097,,,,,,,,,
14098,,,,,,,,,
14099,,,,,,,,,
14100,,,,,,,,,
14101,,,,,,,,,
14102,,,,,,,,,
14103,,,,,,,,,
14105,,,,,,,,,
14107,,,,,,,,,
14108,,,,,,,,,
14109,,,,,,,,,
14113,,,,,,,,,
14114,131,0,,11,0.58,96,0.9,,
14116,,,,,,,,,
14117,,,,,,,,,
14120,,,,,,,,,
14124,,,,,,,,,
14125,,,,,,,,,
14126,,,,,,,,,
14132,,,,,,,,,
14134,,,,,,,,,
14135,,,,,,,,,
14137,21,,9.09,3,0,19,,,
14138,,,,,,,,,
14140,,,,,,,,,
14142,15,0,,3,0.08,1,0,,
14150,12,0,,5,0.06,2,0,,
14152,,,,,,,,,
14153,10,0,,3,0.04,1,0,,
14158,,,,,,,,,
14159,,,,,,,,,
14160,5,,0.96,9,0.27,71,0,,
14168,103,0,,32,4.6,104,0,,
14169,46,10,,98,0.25,131,0,,
14195,800,0,65,80,1.8,,0,,
14197,850,0,60,100,1.8,0,0,,
14222,277,0,,103,4.76,"3,395",0,,
14240,2,0,,9,0.15,61,0,,
14241,3,0,,8,0.01,24,32,,
14268,8,0,,8,0.3,44,155.6,,
14310,72,11,8.37,123,1.36,200,10.4,,
14312,79,12,9.56,117,0.09,183,0.2,,
14351,48,12,,110,0.08,139,0.9,,
14384,1,0,,14,0,0,0,,
14385,1,0,,1,0.01,0,0,,
14405,10,0,,20,0.8,270,19.7,,
14409,81,0,2.6,1378,0.07,"3,132",2400,,
14412,5,,,3,0,0,,,
14421,49,13,,119,0.11,172,0.9,,
14425,10,0,11.91,39,0.08,124,69.2,,
14430,4,0,42.5,11,0.3,49,45.8,,
14432,0,,,3,0,0,,,
14433,0,,,0,0,0,,,
14434,0,,,0,0,0,,,
14437,0,,,0,,0,,,
14438,1,,,3,,0,,,
14439,1,,,4,,0,,,
14440,1,,,3,0.01,0,,,
14450,63,0,80.5,40,0.34,30,0.4,,
14475,4,0,9.63,3,0,10,0,,
14476,21,0,8.69,1,0,19,,,
14530,33,0,,2,0.11,7,2.7,,
14531,20,0,,1,0.08,5,1.6,,
14532,1,0,,0,0.04,2,0,,
14533,1,0,,0,0.04,2,0,,
14534,8,0,32.2,1,0.06,30,0,,
14537,16,0,,4,0.04,2,0,,
14544,0,0,,0,0.01,21,0,,
14548,5,0,,3,0.16,217,100,,
14559,0,,,8,0,0,,,
14601,3,,,2,0,14,,,
14602,4,,0.62,8,0.46,127,0,,
14624,126,0,3.5,43,3.87,999,0,,
15003,70,68,,80,1.49,356,2,,
15004,69,80,,15,0.84,256,0,,
15005,60,59,,7,0.48,372,0,,
15006,97,60,,50,0.9,404,0,,
15007,89,65,,22,0.5,375,0,,
15009,63,84,,52,1.59,427,1.6,,
15011,280,71,,44,1.43,340,0,,
15013,55,50,,12,0.4,354,0,,
15021,348,84,,32,0.86,340,0,,
15022,31,41,,10,0.83,392,0,,
15023,88,73,,15,1.13,416,0,,
15024,75,64,,60,0.9,275,1,,
15026,65,161,,26,0.64,349,1.8,,
15030,524,30,,23,2.48,91,0.8,,
15031,53,37,,27,0.89,483,0,,
15032,53,47,,21,1.14,475,0,,
15043,74,77,,83,1.12,423,0,,
15044,135,40,,34,0.65,379,0,,
15045,59,52,,14,0.32,437,0,,
15047,83,75,,15,1.57,401,0.4,,
15049,158,53,,31,1.78,435,1.6,,
15052,66,73,,13,0.74,554,1.6,,
15053,72,52,,51,0.32,292,0,,
15054,18,25,,8,0.32,400,1,,
15056,71,63,,31,1.41,458,1.2,,
15059,61,52,,10,0.28,400,0,,
15061,79,115,,102,1.16,344,1.7,,
15063,49,50,,73,0.71,331,3.8,,
15064,51,86,,110,1.3,389,0,,
15069,76,64,,43,0.67,636,0,,
15074,56,49,,35,1.28,358,0,,
15075,737,64,,50,1.69,471,0,,
15076,44,55,,12,0.8,490,0,,
15082,53,57,,46,0.71,455,1,,
15092,87,53,,13,0.37,328,0,,
15093,58,83,,17,0.27,341,0,,
15096,122,59,,50,1.11,155,0,,
15097,71,50,,21,0.46,404,0,,
15098,73,64,,37,0.67,512,0,,
15100,77,90,,77,1.15,372,0,,
15102,57,47,,40,0.24,522,1.6,,
15103,29,60,,14,0.32,496,0,,
15107,40,41,,70,1.3,380,0,,
15108,80,67,,80,1.2,350,1,,
15112,53,50,,26,0.25,433,0,,
15113,59,64,,26,0.31,512,0,,
15115,31,59,,67,0.7,481,2.4,,
15116,56,69,,86,0.38,448,2,,
15118,50,49,,10,1.31,323,0,,
15123,37,47,,29,1.25,407,1,,
15128,402,13,,17,1,178,2.2,,
15129,150,48,,18,0.36,238,1.7,,
15134,85,46,,6,0.09,300,0,,
15135,39,55,,23,0.49,420,2.8,,
15136,836,42,,46,0.59,204,7,,
15137,"1,072",53,,59,0.76,262,7.6,,
15139,293,78,,89,0.74,329,3,,
15142,330,150,,105,1.08,324,2.8,,
15143,295,59,,46,0.37,354,3.5,,
15144,539,55,,26,2.5,173,7,,
15153,705,36,,19,0.6,89,0,,
15154,177,70,,49,1.22,180,2,,
15156,591,94,,37,3.8,284,1.8,,
15158,364,61,,63,13.91,326,10,,
15159,"1,202",67,,92,27.96,628,22.1,,
15163,372,112,,90,6.02,354,5.3,,
15165,369,56,,33,6.72,268,13.6,,
15168,417,71,,62,6.95,244,3.8,,
15171,106,50,,8,5.11,168,8,,
15173,464,54,,42,0.82,333,2.3,,
15174,795,22,,8,0.31,103,0,,
15176,306,260,,39,1.01,279,4.2,,
15178,412,130,,113,10.06,694,6.8,,
15179,"2,000",23,,11,0.85,175,0,,
15180,75,39,,249,0.7,300,0,,
15181,75,55,,213,0.84,326,0,,
15182,75,44,,239,1.06,377,0,,
15183,50,18,,13,1.39,207,0,,
15184,50,30,0,11,1.53,237,0,,
15185,50,31,,4,0.65,333,0,,
15186,50,42,,14,0.97,237,0,,
15187,90,87,,103,1.91,456,2.1,,
15188,88,103,,19,1.08,328,0,,
15189,77,76,,9,0.62,477,0,,
15190,124,77,,64,1.15,518,0,,
15191,114,83,,28,0.64,481,0,,
15193,40,53,,13,1.06,503,0,,
15194,113,94,,19,1.45,533,0,,
15195,96,82,,77,1.15,353,1,,
15196,103,59,,4,0.85,344,0,,
15197,95,99,,106,1.44,542,0,,
15198,173,51,,44,0.83,486,0,,
15199,76,67,,18,0.41,560,0,,
15200,203,68,,40,2.28,558,1.6,,
15202,92,67,,65,0.41,374,0,,
15203,23,32,,10,0.41,513,1,,
15204,65,110,,141,1.67,499,0,,
15205,110,91,,77,0.59,456,0,,
15206,78,67,,13,0.36,513,0,,
15207,117,479,,28,0.77,283,16.4,,
15208,72,63,,45,1.64,459,0,,
15209,56,71,,15,1.03,628,0,,
15210,60,85,,28,0.91,505,4.1,,
15211,64,95,,14,0.71,550,0,,
15213,54,67,,51,0.68,368,0,,
15214,74,106,,22,0.35,437,0,,
15215,65,96,,60,1.24,492,0,,
15216,37,77,,18,0.41,636,0,,
15217,51,53,,90,1.67,487,0,,
15218,103,86,,103,1.54,449,1,,
15219,67,74,,55,1.92,463,0.5,,
15220,47,60,,37,1.6,522,1,,
15222,192,62,,23,0.46,305,1.7,,
15223,65,77,,33,0.47,406,0,,
15224,109,59,,8,0.12,385,0,,
15225,50,71,,29,0.63,538,2.9,,
15226,378,76,,59,0.43,408,3.6,,
15227,691,71,,33,2.88,200,7.2,,
15228,227,90,,63,1.41,208,2.1,,
15229,744,224,,180,10.84,637,8.5,,
15233,50,72,,11,0.35,419,0.8,,
15237,61,63,,15,0.34,384,3.7,,
15238,47,51,,12,0.34,450,1.1,,
15239,52,63,,12,0.39,460,1.5,,
15242,62,107,,25,0.55,261,0.5,,
15243,97,137,,51,1.11,238,0.5,,
15245,178,25,,44,5.78,124,4.7,,
15246,163,38,,56,7.77,152,6,,
15251,173,26,,8,1.24,165,0,,
15252,167,27,,9,1.46,161,0,,
16161,5,0,1.31,31,0.82,180,0,,
16162,36,0,1.27,32,1.03,194,0,,
16163,63,0,0.99,31,1.19,154,0,,
16175,"1,188",0,,200,16,100,0,,
16176,40,0,,200,18,"1,600",0,,
16200,362,4,10,31,1.11,,0,,
16201,338,4,6.15,31,1.11,,0,,
16202,575,0,2.5,33,0.9,,0,,
16203,492,0,3.33,33,0.9,,0,,
16204,492,0,3.33,33,0.9,,0,,
16212,4,0,0.4,77,1.6,,,,
16213,4,0,0.3,125,1.2,,,,
16214,2,0,0.2,75,0.9,,,,
16216,66,0,2,17,0.44,156,,,
16248,41,0,7.41,123,0.44,123,0,,
16249,41,0,9.47,123,0,132,0,,
16251,12,0,10.59,176,0.85,,17.6,,
16253,15,0,12.94,176,0.64,,17.6,,
16254,15,0,12.94,176,0.64,,17.6,,
16255,15,0,14.71,176,0.64,,17.6,,
16256,12,0,11.76,176,0.64,,17.6,,
16257,15,0,12.35,176,0.64,,17.6,,
16258,15,0,12.35,176,0.64,,17.6,,
16259,15,0,10.59,176,0.64,,17.6,,
16260,67,0,0,0,0,,0,,
16261,67,0,20,0,0,,0,,
16262,67,0,20,0,0,,200,,
16271,4,0,0.3,130,1.1,,,,
16276,26,0,0.5,176,1.7,,,,
16277,23,0,0.4,180,1.3,,,,
16278,2,0,0.2,66,0.8,,,,
16279,34,0,0.53,78,1.53,,0.9,,
16281,33,0,0.4,149,1.69,,1.1,,
16500,472,0,0.8,19,1.5,56,0,,
16502,481,0,0.3,17,2.3,100,0,,
16504,443,1,1,14,1.5,95,0,,
16505,471,1,0.9,35,1.8,226,0,,
16506,222,0,0.8,16,1.7,74,0,,
16507,508,0,1.2,17,20,170,0,,
16508,613,0,0.6,17,1.6,65,0,,
16509,401,0,0.3,11,1.8,64,0,,
16510,453,0,1.3,18,1.6,161,0,,
16511,456,0,0.4,8,1.5,38,0,,
16512,344,1,0.1,55,2,216,0,,
16513,401,1,0.1,33,2,154,0,,
16514,416,1,0,35,3.2,169,0,,
16515,612,2,0.7,20,3.5,71,0,,
16516,313,0,0.6,10,1.5,32,0,,
16517,480,1,0.3,15,2,101,0,,
16518,532,2,0.2,40,2.8,69,0,,
16519,708,1,0.6,3,4.3,77,0,,
16521,460,0,0.3,7,1.4,17,0,,
16522,417,0,0.5,6,3.8,32,0,,
16523,451,0,0.6,8,2.6,44,0,,
16524,530,3,0.5,23,3.5,56,0,,
16526,452,1,0.8,272,3.8,412,0,,
16527,758,1,2.1,24,3.3,216,0,,
16528,671,1,1,46,2.1,150,0,,
16529,517,2,1.4,97,2.8,185,0,,
16531,819,2,0.8,26,3.2,114,0,,
16532,667,2,0.2,28,3.3,139,0,,
16533,859,0,2.4,147,4.9,98,0,,
16534,651,1,1.2,73,1.5,191,0,,
16535,"1,463",2,0.8,42,3.6,97,0,,
16536,717,0,3.2,45,3.3,194,0,,
16538,632,2,1.5,45,3.5,458,0,,
16542,"1,463",2,0.8,42,3.6,97,0,,
16546,670,2,1,26,5.9,109,0,,
16548,422,3,1.2,61,4.2,182,0,,
16549,501,1,0.3,58,2.8,224,0,,
16551,725,0,4.9,51,1.5,392,3,,
16552,346,0,1.6,,1.1,,0,,
16554,389,11,2.4,48,1.8,238,22,,
16555,758,0,2.1,52,3.2,493,0.5,,
16556,702,0,2.2,75,2.1,379,0.2,,
16557,835,0,2,41,2.5,392,0,,
16558,682,0,1.5,50,3.8,483,0,,
16559,714,0,0.6,52,3.2,247,0,,
16561,678,0,8,30,1.4,96,0,,
16563,597,0,1.2,45,5.4,124,0,,
16570,545,0,1.5,48,2.5,204,17,,
16571,695,0,0.8,87,2.5,408,0,,
16572,564,0,1.5,48,1.1,204,16,,
16573,385,0,0.3,23,1.1,102,0.3,,
16574,441,4,2.1,58,1.1,189,41,,
16575,363,0,4.3,41,1.1,153,27,,
16576,479,11,2.4,91,1.3,148,44,,
16577,581,0,0.9,63,2,262,0,,
16578,671,0,2.4,77,2.3,249,18,,
16579,565,13,1,65,1.6,156,5.6,,
16581,705,0,0.4,97,2.9,397,0,,
16582,386,0,8,27,0.8,129,3,,
16583,695,0,0.6,111,3.6,464,0,,
16584,695,4,1.2,67,1.2,150,3,,
16585,387,4,2.6,50,1.2,78,12,,
16586,530,0,1.6,33,1.3,178,20,,
16587,656,1,5.9,37,4.3,279,0,,
16589,549,,1,39,1.7,194,1,,
16590,574,0,16.8,100,2.4,411,0.9,,
16591,"1,078",3,1.2,73,1.8,103,0,,
16593,551,1,0.2,40,3.8,297,3,,
17085,51,123,,27,2.11,147,0,,
17086,47,71,,15,1.43,163,0,,
17087,56,127,,27,2.34,166,0,,
17144,51,95,,3,3.19,353,0,,
17145,54,126,,4,4.2,372,0,,
17146,,,,3,6.65,,0,,
17150,51,,,15,6.9,348,2,,
17152,78,44,,18,2.32,436,7,,
17153,82,58,,24,3.05,459,9,,
17156,54,62,,6,2.6,343,0,,
17158,,,,12,,,0,,
17160,53,46,,12,1.61,297,0,,
17161,56,61,,15,2.12,313,0,,
17162,57,83,,17,4.69,295,0,,
17165,54,112,,7,4.47,335,0,,
17166,58,55,,4,2.76,312,0,,
17167,61,73,,5,3.63,328,0,,
17168,82,57,,13,2.83,385,0,,
17170,53,52,,6,3.82,360,1,,
17171,55,68,,8,5.03,379,2,,
17172,65,59,,5,3.21,317,4,,
17174,82,,,25,,276,5,,
17175,95,121,,36,7.1,320,7,,
17177,41,57,,13,1.57,330,0,,
17178,47,82,,19,2.27,383,0,,
17180,50,81,,12,3.2,378,0,,
17183,103,83,,2,4.7,304,0,,
17185,112,1352,,9,1.75,296,16,,
17186,134,2043,,12,1.68,205,12,,
17187,157,2504,,21,2.04,358,23,,
17188,127,1590,,10,2.13,315,14,,
17189,156,3100,,16,1.67,214,13,,
17190,176,2120,,10,1.07,472,15,,
17191,89,135,,6,4.6,316,5,,
17192,63,249,,14,5.52,188,7,,
17193,77,104,,5,4.24,261,8,,
17194,58,176,,8,4.32,199,10,,
17195,156,337,,13,6.38,277,11,,
17196,151,565,,18,12.4,178,12,,
17197,178,364,,11,3.36,272,5,,
17198,110,791,,29,3.04,159,8,,
17199,70,371,,7,7.37,313,4,,
17200,56,501,,8,8.28,221,4,,
17201,124,493,,9,10.2,352,13,,
17205,157,,,10,6.4,238,31,,
17206,84,284,,12,4.57,127,28,,
17207,108,229,,7,5.23,274,39,,
17208,56,263,,7,3.61,142,34,,
17209,59,213,,162,5.9,288,,,
17210,75,260,,8,2.3,420,18,,
17211,52,400,,12,2.12,291,20,,
17212,67,173,,19,2.1,278,16,,
17213,68,,,18,2.38,278,6,,
17214,84,250,,9,41.89,358,23,,
17215,58,385,,13,38.67,248,26,,
17216,97,340,,6,9.32,362,41,,
17217,58,447,,7,7.36,215,40,,
17220,78,156,,9,2.65,257,6,,
17221,67,189,,10,2.63,158,7,,
17222,82,62,,7,2.72,271,5,,
17223,64,238,,9,2.09,162,6,,
17226,59,70,,12,1.62,239,0,,
17227,72,96,,16,1.93,318,0,,
17228,72,72,,11,1.67,214,0,,
17229,72,106,,20,2.14,257,0,,
17230,57,68,,8,1.7,258,0,,
17231,67,92,,10,2.02,319,0,,
17232,58,67,,7,1.73,267,0,,
17233,65,90,,9,1.99,329,0,,
17234,56,71,,10,1.63,235,0,,
17235,68,96,,11,2.01,304,0,,
17236,59,72,,14,1.66,226,0,,
17237,78,99,,20,1.84,336,0,,
17238,64,93,,18,2.17,250,0,,
17239,58,74,,14,1.43,201,0,,
17240,77,98,,18,1.93,277,0,,
17241,74,96,,22,1.62,277,0,,
17242,63,71,,16,1.53,237,0,,
17243,74,117,,27,2.39,261,0,,
17244,82,95,,23,1.83,335,0,,
17245,66,91,,20,1.97,251,0,,
17246,61,70,,14,1.58,244,0,,
17247,72,120,,25,2.43,311,0,,
17248,78,96,,18,2.12,314,0,,
17249,65,91,,17,2.05,262,0,,
17250,63,71,,17,1.5,234,0,,
17251,75,116,,27,2.38,244,0,,
17252,83,95,,24,1.73,341,0,,
17253,67,92,,21,1.95,248,0,,
17254,41,77,,11,1.54,147,0,,
17255,46,106,,15,2.08,161,0,,
17256,45,71,,10,1.49,131,0,,
17257,47,102,,14,2.07,118,0,,
17258,41,75,,7,1.6,160,0,,
17259,44,101,,9,2.13,170,0,,
17260,39,82,,17,1.59,128,0,,
17261,50,113,,23,2.1,164,0,,
17262,42,80,,15,1.43,120,0,,
17263,44,99,,18,1.74,128,0,,
17264,42,74,,17,1.36,137,0,,
17265,52,123,,27,2.16,151,0,,
17270,49,95,,6,0.45,181,,,
17271,71,71,,7,0.53,286,,,
17272,65,113,,9,0.77,272,,,
17273,64,112,,8,0.75,266,,,
17274,66,114,,9,0.79,278,,,
17275,68,116,,9,0.83,289,,,
17276,84,75,,20,0.76,314,,,
17277,93,124,,33,1.25,305,,,
17278,85,75,,20,0.76,316,,,
17279,94,126,,34,1.26,309,,,
17280,74,66,,13,1.43,284,,,
17281,76,87,,17,1.93,301,,,
17282,83,64,,12,1.59,320,,,
17283,80,87,,16,2.05,318,,,
17284,33,77,,19,0.63,112,,,
17285,51,83,,27,1.11,179,,,
17286,96,67,,12,1.38,270,,,
17287,93,91,,16,1.79,244,,,
17288,106,66,,11,1.5,295,,,
17289,100,92,,14,1.91,255,,,
17290,73,66,,10,1.48,295,,,
17291,70,88,,11,2.03,309,,,
17292,81,64,,8,1.64,329,,,
17293,72,89,,9,2.15,326,,,
17294,75,66,,9,1.48,301,,,
17295,67,83,,10,2.01,313,,,
17296,81,64,,7,1.61,329,,,
17297,69,83,,8,2.13,329,,,
17298,70,66,,12,1.5,279,,,
17299,78,102,,15,2.06,297,,,
17300,80,63,,10,1.75,328,,,
17301,83,105,,13,2.24,318,,,
17302,59,66,,11,1.75,308,,,
17303,64,85,,14,2.34,336,,,
17304,64,64,,9,1.94,342,,,
17305,66,85,,13,2.48,354,,,
17306,61,65,,10,1.81,318,,,
17307,65,85,,14,2.38,342,,,
17308,64,64,,9,1.94,342,,,
17309,66,85,,13,2.48,354,,,
17310,70,66,,15,1.66,302,,,
17311,78,82,,21,2.12,331,,,
17312,75,64,,15,1.79,327,,,
17313,80,81,,21,2.18,340,,,
17314,68,68,,13,1.34,254,,,
17315,77,80,,17,1.67,282,,,
17316,81,66,,10,1.59,305,,,
17317,82,80,,15,1.78,302,,,
17318,76,66,,18,1.26,267,,,
17319,85,89,,28,1.78,288,,,
17320,88,64,,18,1.42,306,,,
17321,91,91,,28,1.9,308,,,
17322,72,65,,16,1.35,281,,,
17323,73,106,,27,2.42,268,,,
17324,83,62,,15,1.54,325,,,
17325,78,111,,27,2.71,287,,,
17326,78,67,,19,1.21,260,,,
17327,88,84,,28,1.58,295,,,
17328,90,64,,19,1.36,298,,,
17329,94,85,,28,1.67,315,,,
18003,505,24,,13,3.98,68,0.6,,
18011,955,4,,185,2.05,188,0.4,,
18016,580,3,2.18,235,2.9,121,0.2,,
18017,670,0,,17,2.75,456,0,,
18019,302,43,,21,1.4,134,1.7,,
18023,778,61,,73,1.9,128,0.1,,
18024,658,40,,249,2.5,147,0.3,,
18025,538,0,,43,2.81,177,0,,
18032,398,18,,81,2.69,266,0.8,,
18051,388,0,,115,2.3,124,0.2,,
18071,336,0,,32,3.18,111,0,,
18073,359,3,,57,2.97,146,0.2,,
18084,"1,283",0,4.77,78,3.25,204,3.5,,
18092,567,0,,172,1.8,169,1.2,,
18152,303,0,,19,1.99,219,0.3,,
18161,290,0,,43,2.07,208,0,,
18163,209,24,,25,2.25,180,0,,
18164,232,27,,28,2.5,200,0,,
18179,349,5,,90,2.79,135,0.2,,
18180,473,0,,25,2.22,183,0.1,,
18182,294,24,,31,2.14,147,0,,
18183,327,26,,35,2.38,163,0.1,,
18184,538,33,,100,2.65,239,0.5,,
18186,336,0,,12,0.89,107,0,,
18187,397,27,,101,1.7,308,0,,
18188,436,30,,111,1.87,338,0,,
18196,83,0,,12,1.52,335,0,,
18201,412,0,,43,2.55,294,0,,
18202,9,0,,53,1.44,61,0,,
18213,306,0,,25,2.21,107,0,,
18218,21,83,,40,2.7,150,0.1,,
18219,2,0,,23,4.65,316,0,,
18221,899,0,,78,3.68,193,0,,
18222,837,0,,43,4.5,148,0,,
18224,253,78,,27,2.72,245,0,,
18225,"1,044",9,,222,2.45,342,0.4,,
18227,887,0,,44,3.04,454,0.1,,
18233,913,7,,204,2.62,306,1.5,,
18234,807,0,,170,2.67,297,0,,
18240,274,31,,30,1.1,90,0.5,,
18242,698,0,,76,4.08,124,0,,
18250,402,32,,60,1.06,102,0.1,,
18268,495,82,,107,2.21,134,0.3,,
18275,548,0,,25,1.26,84,0.4,,
18280,795,62,,75,1.94,131,0.1,,
18281,430,13,,19,1.47,92,0,,
18284,700,0,,36,3.6,200,0,,
18289,"1,082",2,16.03,344,3.6,191,0.4,,
18290,628,12,,126,1.56,175,0.2,,
18292,505,71,,215,1.3,199,0.6,,
18293,439,59,,219,1.8,132,0.3,,
18294,412,56,,206,1.72,138,2.2,,
18297,456,0,,99,3.05,676,0,,
18299,"1,419",0,,449,7.84,445,0,,
18300,572,61,,250,3.11,279,0.5,,
18332,753,0,,61,2.22,64,0,,
18333,729,0,,60,2.15,62,0,,
18339,906,0,,32,2.97,100,0.1,,
18355,357,76,,118,0.76,137,0.2,,
18357,765,0,,31,2.44,58,0.2,,
18358,832,0,,34,2.65,63,0.2,,
18361,424,0,,34,4.03,114,0.1,,
18367,511,69,,255,2.31,159,0.4,,
18368,572,9,,47,3.36,82,0,,
18377,598,36,,105,2.7,182,0.2,,
18378,341,70,,38,2.48,221,0.2,,
18390,522,58,,157,1.7,145,0.4,,
18396,415,35,,60,2.96,152,0.2,,
18400,285,45,,36,4.37,83,0.2,,
18406,534,0,,18,3.56,101,0,,
18407,534,0,,74,1.36,101,0,,
18408,534,0,,18,1.36,101,0,,
18412,"1,111",2,,57,0.59,113,0.1,,
18413,536,0,,86,1.4,120,0,,
18414,390,0,,66,1.83,227,0.1,,
18417,351,32,,54,0.78,123,0.3,,
18418,400,58,,64,0.6,106,0.1,,
18419,665,0,,77,0.52,72,0,,
18420,657,2,,135,0.48,82,0.2,,
18421,351,117,,29,0.29,111,0,,
18422,315,0,,25,1,135,0,,
18423,147,221,,47,3.58,113,0,,
18424,19,0,,93,3.7,202,0,,
18426,766,0,,119,5.4,128,0,,
18430,371,21,,71,0.78,125,0.2,,
18431,354,40,,46,0.75,83,3.9,,
18432,30,1,,119,3.33,131,0,,
18433,354,40,,46,0.75,83,3.9,,
18435,354,40,,46,0.75,83,3.9,,
18436,342,6,,43,0.6,108,0.1,,
18437,464,0,,52,2.5,131,0,,
18438,464,0,,174,0.89,131,0,,
18439,464,0,,52,0.89,131,0.1,,
18446,576,0,,18,0.38,98,0,,
18447,906,0,,32,0.82,100,0.1,,
18448,15,0,,160,2.5,179,0,,
18449,11,0,,175,1.4,154,0,,
18450,478,0,,39,3.3,131,0,,
18452,413,0,,36,1.54,224,0,,
18453,604,0,,155,1.31,65,0,,
18475,334,0,33.7,23,3.5,91,0,,
18476,350,0,30.9,24,3.5,95,0,,
18477,320,0,31.2,24,3.5,95,0,,
18478,380,0,25.4,31,3.6,135,0,,
18479,350,0,30.8,29,3.6,111,0,,
18480,423,0,31.7,28,3.5,114,0,,
18481,320,0,36,25,3.5,95,0,,
18482,440,0,38,38,3.5,158,0,,
18483,441,0,37.3,30,3.5,120,0,,
18484,333,0,35.4,23,3.5,115,0,,
18486,320,0,35.4,22,3.5,85,0,,
18487,410,0,36.5,29,3.5,125,0,,
18488,355,0,33,24,3.5,93,0,,
18489,325,0,37.5,22,3.5,85,0,,
18490,311,0,38.8,21,3.3,82,0,,
18494,419,0,36.2,14,3.6,61,0,,
18495,478,0,36.2,26,3.5,119,0,,
18496,350,0,35.8,11,3.5,54,0,,
18497,387,0,39.9,10,3.5,49,0,,
18499,508,11,8.2,35,3.1,103,1.4,,
18500,359,0,6.7,51,4.6,180,1.4,,
18501,284,0,33.6,39,4.9,188,0,,
18505,442,25,2.92,58,5.56,143,0,,
18506,559,0,5.73,61,4.62,72,0,,
18507,591,0,8.89,61,4.62,68,0,,
18508,306,0,17.7,32,1.74,,0,,
18509,274,0,25.8,32,1.74,,0,,
18510,290,1,19.4,64,1.74,,0,,
18512,385,1,3.47,66,4.6,191,0.8,,
18513,308,0,1.26,20,1.96,87,0,,
18522,270,13,34.06,14,2.63,127,0,,
18524,200,0,45.16,5,0.82,123,0,,
18527,331,6,34.27,28,2.26,159,,,
18528,384,7,35.35,13,3.36,239,,,
18529,449,0,33.35,41,1.62,92,0,,
18532,605,12,38.43,24,4.1,125,,,
18533,377,8,37.2,32,2.19,185,0,,
18535,577,25,36.35,29,4.68,117,0,,
18537,394,10,34.5,35,2.45,219,0,,
18538,339,8,39.55,38,2.4,285,0,,
18539,561,25,36.09,32,4.99,,0,,
18540,471,1,32.64,36,3.06,113,0,,
18541,404,37,32.55,35,2.72,209,0,,
18544,334,6,31.76,20,2.32,118,,,
